year,movie_title,movie_actors
2001,Uthaman (2001),"Jayaram ,Sidhique ,Innocent ,Nedumudi Venu ,Babu Antony ,Meghanathan ,George ,CI Paul ,Sindhu Menon ,Kaviyoor Ponnamma ,Rasika ,KPAC Lalitha ,Zeenath ,Priyadarsini ,Machan Varghese ,Kozhikode Narayanan Nair ,Indrans ,Kochu Preman ,Bindu Varappuzha"
2001,Mariya (2001),"Peethambaran ,Murukan ,Dayal ,Ramesh ,Sreeja Chandran ,Maria ,Hema"
2001,Ennathoni (2001),Not Available
2001,Mis Chalu (2001),Not Available
2001,Aa Oru Nimisham (2001),"Prathapachandran ,Raj Kumar ,Vetri Vigneshwar ,Thankachan ,Shakkeela ,Preethi Vijayakumar ,Roshni"
2001,Jeevan Masai (2001),"Nedumudi Venu ,Sreevidya ,Vijayaraghavan ,MR Gopakumar ,Jagannatha Varma ,Jagannadhan ,VK Sreeraman ,Subair ,Manu Varma ,Kavya Madhavan ,Bindu Ramakrishnan ,Geetha Nair ,Sangeetha Mohan ,Kukku Parameswaran"
2001,Maalavika (2001),"Sumesh ,Risabava ,Jamal ,Jose Pallisseri ,Kalabhavan Santhosh ,Kollam Shah ,Maalavika ,Sindhu ,Roshini"
2001,Chandanamarangal (2001),"Vimal ,Madhupal ,Manu ,Pavithran ,Sajna ,Kannur Sreelatha ,Sreedevi (New)"
2001,Soothradhaaran (2001),"Dileep ,Kalabhavan Mani ,Cochin Haneefa ,Salim Kumar ,Manzoor ,Mahesh ,Meera Jasmine ,Rajani ,Bindu Panicker ,Chithra ,Adoor Pankajam ,KG Devakiyamma"
2001,Korappan The Great (2001),"Mamukoya ,Mukesh ,Nadirsha ,Indrans ,NF Varghese ,Kuthiravattam Pappu ,Kochu Preman ,Babu Swamy ,Augustine ,Kottayam Nazeer ,Narayanan Kutty ,Kalabhavan Shaju ,Darsana ,Chandni ,Kanakalatha ,Zeenath ,Philomina ,Trichur Elsy"
2001,Ponnu (2001),Sreevidya
2001,Neythukaaran (2001),"Murali ,Vijayaraghavan ,MR Gopakumar ,Mullanezhi ,Irshad ,Master Athul ,Suresh ,Sona Nair ,Shanthadevi ,Ramya Nambeesan ,Baby Chacko"
2001,Jyothirgamaya (2001),Not Available
2001,Driving School (2001),"Chandru ,Rajesh ,David Das ,Shamon Thomas ,Rajasekhar ,Shakkeela ,Sajini ,Leela Gopinath ,Alice ,Roopa"
2001,Andolanam (2001),"Anoop ,Narendra Prasad ,Janardhanan ,Kalabhavan Mani ,VK Sreeraman ,Mala Aravindan ,MS Thrippoonithura ,Salu Kootanaad ,Sadiq ,Prasanth (New) ,Master Sourav ,Master Vishnu ,Baiju Santhosh ,Rahna ,Bindu Panicker ,Mini Nair ,Soniya ,Anila Sreekumar ,Baby Neeraja"
2001,Saiver Thirumeni (2001),"Suresh Gopi ,Manoj K Jayan ,Nedumudi Venu ,Narendra Prasad ,Jagathy Sreekumar ,Lalu Alex ,Vijayakumar ,Augustine ,Sidhique ,Janardhanan ,Venu ,Subair ,Pavithran ,Samyuktha Varma ,KPAC Lalitha ,Urmila Unni ,Sangeetha Mohan ,Rahana ,Sanusha (Baby Sanusha)"
2001,Ishtam (2001),"Dileep ,Nedumudi Venu ,Innocent ,Sreenivasan ,Balachandra Menon ,Niyaz ,Arun Ghosh ,Navya Nair ,Jayasudha ,Jyothirmayi ,Suma Jayaram ,Rona ,Baby Achu ,Baby Ammu"
2001,The Campus (2001),Not Available
2001,Nakhachithrangal (2001),Shakkeela
2001,Saagara (2001),"Shakkeela ,Charmili ,Reshma ,Prathapachandran"
2001,Nariman (2001),"Suresh Gopi ,Jagadeesh ,Sidhique ,Jagathy Sreekumar ,Janardhanan ,Augustine ,Bheeman Raghu ,Vijayakumar ,Salim Kumar ,Rajan P Dev ,Samyuktha Varma ,Nithyadas ,KPAC Lalitha ,Kaviyoor Renuka ,Anju (Baby Anju) ,Bindu Panicker ,NF Varghese ,Spadikam George ,EA Rajendran ,TP Madhavan ,Baburaj ,Ajayan ,Kochu Preman ,Sadiq ,Kalabhavan Mani ,Paravoor Ramachandran ,Maniyanpilla Raju ,Ashokan ,Poojappura Ravi ,Devi Chandana ,Kochaniyan ,Kozhikode Narayanan Nair ,Narayanankutty"
2001,Jwalanam (2001),"Devan ,Indrans ,Madhu Mohan ,Chandu ,Ringhu ,Lasika ,Roopika ,Anju (Baby Anju)"
2001,Layam (2001),"Shyam ,TP Madhavan ,Bheeman Raghu ,VD Rajappan ,Suji ,Sindhu"
2001,Nimishangal (2001),"Shakeela ,Reshma ,Sindhu ,Mariya ,Lekha Pande ,Janardhanan ,Anju (Baby Anju)"
2001,Noopuram (2001),Not Available
2001,Mis Rathi (2001),Not Available
2001,Chithrathoonukal (2001),"Vijayaraghavan ,VK Sreeraman ,Yadu Krishnan ,Jayanth ,Shaju Sreedhar ,Sreehari ,Anu Anand ,Rudraprathap ,Paravoor Bharathan ,Mala Aravindan ,Augustine ,Bheeman Raghu ,Sadiq ,Elias Babu ,George Cheriayn ,Machan Varghese ,KPAC Premachandran ,Kozhikode Narayanan Nair ,Anju Aravind ,Sujatha ,Priyanka ,Sangeetha ,Sindhu Jacob ,Kannur Sreelatha ,Bindu Varappuzha"
2001,Chaarasundari (2001),"Gandhi ,Prathapachandran ,Bhaskar ,Ajayan ,Usman ,Shakkeela ,Hira"
2001,Ee Parakkumthalika (2001),"Dileep ,Harishree Ashokan ,Cochin Haneefa ,Oduvil Unnikrishnan ,Babu Namboothiri ,Salim Kumar ,Machan Varghese ,P Vasu ,Nithyadas ,Sabitha Anand ,Praseeda ,Geedha Salam ,Sanusha (Baby Sanusha)"
2001,Araam Indriyam (2001),Sidhique
2001,Meghamalhaar (2001),"Biju Menon ,Sidhique ,Raghavan ,Sreenath ,Jijoy Rajagopal ,Unnikrishnan Namboothiri ,Shivaji ,Babu Swamy ,Samyuktha Varma ,Poornima Mohan ,Gomathy Mahadevan ,Baby Ansu ,Renjini Menon ,Sanusha (Baby Sanusha) ,Master Badarinath"
2001,Nagaravadhu (2001),"Saikumar ,Janardhanan ,Baiju Santhosh ,Harishree Ashokan ,Unni Shivapal ,Rajan P Dev ,NF Varghese ,George ,Jayachandran ,Vani Viswanath ,Sreevidya ,Reshma ,Lissy Jose ,Lizzy ,Ramya Krishnan ,Mani C Kappan ,Indulekha Krishna ,Ponnamma Babu"
2001,Mazhameghapraavukal (2001),"Krishna ,Lalu Alex ,TS Raju ,Subair ,Jose Pallisseri ,Jagathy Sreekumar ,Shiju ,Kavya Madhavan ,Pragathy ,Bindu Panicker ,Meena Ganesh"
2001,Kaakkakkuyil (2001),"Mohanlal ,Mukesh ,Nedumudi Venu ,Cochin Haneefa ,Jagadeesh ,Indrans ,Jagathy Sreekumar ,Kaviyoor Ponnamma ,Ramya Krishnan ,Suchithra ,Arsu ,Sukumari ,Sunil Shetty ,Manka Mahesh ,TP Madhavan ,Swetha Menon ,Shalu Menon ,Sarathchandra Babu ,James Stalin Perera"
2001,Pularvettam (2001),"Sreeja Chandran ,Master Vignesh ,Babu Namboothiri ,Bindu Ramakrishnan"
2001,Aalilathoni (2001),"Sooraj ,Babu Rao ,Pattabhi ,Prathapachandran ,Lakshmi Raj ,Radhashree ,Abhi ,Reshma ,Shakkeela"
2001,Kakki Nakshathram (2001),"Nishant Sagar ,Jagadeesh ,Mala Aravindan ,Jayan Cherthala ,Devan ,TS Raju ,Salim Kumar ,Rajan P Dev ,Narendra Prasad ,Tharun Sagar ,Suresh Babu ,Master Vivek ,Master Tinuku ,Vijay P Nair ,Aathira ,Charmili ,Manju Krishna ,Ramadevi ,Sindhu ,Renuka Thomas"
2001,Onnam Ragam (2001),"Akash ,Hari Nair ,Potti MKK ,Risabava ,Devan ,Indrans ,Mamukoya ,Dalapathi Dinesh ,Tomy ,Ruchitha Prasad ,Anjana ,Girija Ravindran ,Sini ,Santy ,Ashita"
2001,Chenchaayam (2001),"Dileep Nair ,Mohanraj ,Manzoor ,Viju Kodungalloor ,Jose ,Firoz Khan ,Vimala ,Rojasree ,Sindhu ,KR Valsala ,Shanthakumari ,Meenu"
2001,Thenthulli (2001),"Shaji ,Unny ,Spadikam George ,Mala Aravindan ,Jagannadhan ,Valsan ,Kollam Ajith ,Charmili ,Sharmily ,Sindhu ,Roshini"
2001,Dosth (2001),"Dileep ,Kunchacko Boban ,Jagathy Sreekumar ,Shiju ,Babu Swamy ,Baburaj ,Kavya Madhavan ,Anju Aravind ,Urmila Unni ,Bindu Panicker ,Jayasurya ,Kalabhavan Mani ,Nadirsha ,Ravi Vallathol ,Subair ,Aneesh ,Kanakalatha"
2001,Aayilyam Naalil (2001),Not Available
2001,Nalacharitham Naalam Divasam (2001),"Boban Alummoodan ,Nedumudi Venu ,Oduvil Unnikrishnan ,Jagathy Sreekumar ,Kalabhavan Mani ,Madhupal ,Cochin Haneefa ,Nishant Sagar ,Indrans ,Praveena ,Chandni ,Kaviyoor Renuka ,Manka Mahesh ,Kannur Sreelatha"
2001,Pranayaaksharangal (2001),"Kamal Roy ,Karyavattam Sasikumar ,Jose Pallisseri ,Jayachandran ,P Sreekumar ,Joju George ,Paravoor Ramachandran ,Kollam Shah ,Biju Bhaskar ,Shakkeela ,Sara ,Kanakalatha ,Ashwathi ,Chembakam"
2001,Raajapattam (2001),"Kalabhavan Mani ,Indrans ,Cochin Haneefa ,Rasika ,Abbas ,Rajan P Dev ,Machan Varghese ,Zeenath ,Shanthakumari ,Priyanka ,Oduvil Unnikrishnan"
2001,Police Academy (2001),Mukesh
2001,Sundarapurushan (2001),"NF Varghese ,Oduvil Unnikrishnan ,Suresh Gopi ,Mukesh ,Harishree Ashokan ,Salim Kumar ,Nandini (Kausalya) ,Devayani"
2001,Randaam Bhaavam (2001),"Suresh Gopi ,Biju Menon ,Janardhanan ,Narendra Prasad ,Nedumudi Venu ,Thilakan ,Sadiq ,Oduvil Unnikrishnan ,Lena ,Poornima Mohan ,Sukumari ,Sreevidya ,Ambily ,Anupama ,Nandu Pothuval"
2001,Dubai (2001),"Mammootty ,NF Varghese ,Biju Menon ,Vijayakumar ,Nedumudi Venu ,Cochin Haneefa ,Mamukoya ,Janardhanan ,Nirmal Pande ,Siva ,Anjali Zaveri ,Urmila Unni ,Betti ,Preethi Vijayakumar ,S Ambika"
2001,Bhadra (2001),"Shankar ,Jagadeesh ,Sarath ,Biju ,Mala Aravindan ,Captain Raju ,Anitha Nair ,Kanakalatha ,Ponnamma Babu ,Vinaya Prasad ,Baiju Santhosh ,Salim Kumar"
2001,Kaumaaram (2001),"Shakkeela ,Reshma"
2001,Dheena (2001),"Ajith Kumar ,Laila Mehdin ,Suresh Gopi ,Nagma"
2001,Swarnna Chirakumaay (2001),"Sudheesh ,Praveena ,Kaveri ,Boban Alummoodan"
2001,Red Indians (2001),"Vikram ,Vijayaraghavan ,Baburaj ,Preetha Vijayakumar"
2001,Vezhambal (2001),"Shakkeela ,Haritham Sharmila ,Vijay Menon ,Jojan ,Poojappura Ravi ,Ravi Menon ,Indrans ,Mafia Sasi ,Ardra ,Kanakalatha"
2001,Pranayakaalathu (2001),"Rudraprathap ,Ramachandran ,Sathar ,Mala Aravindan ,Machan Varghese ,Kochu Preman ,American Achayan ,Sarojam ,Ganga ,Hema"
2001,Sukhamo Sukham (2001),"Srikanth Krishnamachari ,M R K ,Chokalinga Bagavathar ,Suraj Venjaramoodu ,Murali ,Manohari ,Vasigaree ,Sujasree"
2001,Nayanam (2001),Not Available
2001,Ennum Sambhavaamiyuge yuge (2001),"Riyaz Khan ,Bharath Gopi ,Jagathy Sreekumar ,Jagadeesh ,Mala Aravindan ,Bobby Kottarakkara ,Indrans ,Shalu Menon ,Kalpana ,Sreevidya ,Usha"
2001,Laya Thalangal (2001),"Jagannatha Varma ,Vikraman ,Prathapachandran ,Joker Thulasi ,Satheesh ,Maria ,Shakkeela"
2001,Vakkaalathu Naaraayanankutti (2001),"Jayaram ,Mukesh ,Ganesh Kumar ,Jagathy Sreekumar ,Rajan P Dev ,Kalabhavan Mani ,P Balachandran ,Ponnamma Babu ,Roslin ,Manya ,Bobby Kottarakkara ,Raghavan ,Shalu Menon ,KG Devakiyamma"
2001,Naalaam Simham (2001),"Shaji ,James ,George ,Unni Krishnan ,Joy ,Sreelakshmi ,Shakkeela ,Sajini ,Reshma"
2001,Pattiyude Divasam (2001),Not Available
2001,Snehapoorvam (2001),"Sujith ,Rafic ,Vipplavam Balan ,Siva ,Kammalam Sunny ,Deepa ,Malu ,Adoor Pankajam ,Uma Maheswari"
2001,Kabani (2001),"Suresh Gopi ,Mala Aravindan ,CP Rajasekharan ,Boban Alummoodan ,Romi ,Beena George ,Raji Waynadu ,Dharsana ,Ottappaalam Pappan"
2001,Saranam Saranam Saranamponnayyappa (2001),"Rajesh ,Malathi (Tamil) ,Sudhir ,Hema"
2001,Karumaadikkuttan (2001),"Kalabhavan Mani ,Rajan P Dev ,Janardhanan ,Mala Aravindan ,Saikumar ,Suresh ,Tharun Sagar ,Nandini (Kausalya) ,Bharathi Vishnuvardhan ,Aathira ,Cherthala Lalitha ,Sanusha (Baby Sanusha) (Baby Sanusha) ,Ponnamma Babu ,Sanusha (Baby Sanusha)"
2001,Fort Cochi (2001),"Sibi Vettoran ,Kalabhavan Mani ,Vijayaraghavan ,Devan ,Kottayam Nazeer ,J Pallassery ,Indrans"
2001,Agrahaaram (2001),"Vijay Menon ,Ravikumar ,Saikumar ,Indrans ,Mafia Sasi ,Haritha ,Shakkeela ,Kanakalatha ,Ardra"
2001,Theerthaadanam (2001),"Jayaram ,Master Kannan ,K Kaladharan ,Prasad B R ,Master Vignesh ,Raj Mohan ,Joshiy ,Sasi ,PJ Radhakrishnan ,Romi ,Master Sreeram ,Suhasini ,Ashwathi ,Swapna Ravi ,Raadhika ,Sreelatha Namboothiri ,Ponnamma Babu ,Rachana Narayanankutty ,Kuttiyedathi Vilasini ,Vijayalakshmi Balan"
2001,Pranaya Manthram (2001),"Vineeth ,Jayasurya ,Harishree Ashokan ,Salim Kumar ,Cochin Haneefa ,Ravi Vallathol ,Jose Pallisseri ,Gopika ,Sindhu ,Zeenath ,Manka Mahesh"
2001,Goa (2001),"Nizar ,Devan ,Mamukoya ,Shaji ,Saju Kodiyan ,Cochin Haneefa ,K Vijayan ,Rishi ,Anusha ,Manka Mahesh ,Kiran Gafoor ,Ansar Kalabhavan ,Madhupal"
2001,Njaan Raajaavu [Kaadambari] (2001),"Vijayaraghavan ,Priya ,Sreebala ,K Vijayan ,Kunchan ,Kuthiravattam Pappu ,Shanthakumari ,Shari ,Rajeev"
2001,City Hospital (2001),Not Available
2001,Koodariyaathe (2001),"Abin ,Jagadeesh ,Kottayam Nazeer ,Spadikam George ,Anitha ,Vineetha"
2001,Nee Enikkai Mathram (2001),Not Available
2001,Kinavu Pole (2001),"Unni Krishnan ,Gokul ,Tomy ,Shankar ,Hari ,Reshma ,Sharmily ,Sabitha Anand ,Vichithra ,Hema"
2001,Ee Nadu Innalevare (2001),"Lal ,Kalabhavan Mani ,Abu Salim ,Kottayam Pradeep ,Madhupal ,Babu Namboothiri ,Vani Viswanath ,Sindhu Menon ,Narendra Prasad ,Spadikam George ,NF Varghese ,Cochin Haneefa ,Rajan P Dev ,Kanakalatha"
2001,Nakshathrangal Parayaathirunnathu (2001),"Mukesh ,Lal ,Harishree Ashokan ,Rajan P Dev ,Innocent ,Narendra Prasad ,Krishnaprasad ,Jose Pallisseri ,Divya Unni ,Jayabharathi ,Cherthala Lalitha ,Anjali Krishna ,Shanthakumari"
2001,Aparanmaar Nagarathil (2001),"Kottayam Nazeer ,TS Raju ,Raja Sahib ,Kalabhavan Shajon ,VD Rajappan ,Jayasurya ,Suresh ,Saju Kodiyan ,Sonia ,Subi ,Nimmi ,Beena ,Bindu Ramakrishnan"
2001,Swaathithampuraatti (2001),"Jagathy Sreekumar ,Ajayan ,P Sreekumar ,Rajasekhar ,Kollam Thulasi ,K Vijayanarottu ,Verender Sing ,Prathapachandran ,Malini Nair ,Bindu ,Lakshmipriya ,Janardhanan"
2001,Romance (2001),"Suresh ,Prathapachandran ,Venky ,Nandu ,Rajasekhar ,Haritha ,Shakkeela ,Reshma"
2001,Raakshasa Raajaavu (2001),"Mammootty ,Dileep ,Kalabhavan Mani ,Harishree Ashokan ,Vijayakumar ,Cochin Haneefa ,Rajan P Dev ,Janardhanan ,Indrans ,Saikumar ,Captain Raju ,Sadiq ,Spadikam George ,Suresh Krishna ,Meena Dorairaj ,Kavya Madhavan ,Manya ,Sukumari ,Ammu ,Manka Mahesh"
2001,Chethaaram (2001),"Meghanathan ,Ashokan ,Mayoori"
2001,Innenikku Pottukuthaan (2001),Not Available
2001,Bharthaavudyogam (2001),"Jagadeesh ,Sidhique ,Kalabhavan Mani ,Jagathy Sreekumar ,Cochin Haneefa ,Salim Kumar ,Kozhikode Narayanan Nair ,Indrans ,Aathira ,Devi Chandana ,Suma Jayaram ,Ponnamma Babu"
2001,Desam (2001),"Premkumar ,Madhupal ,Bharath Gopi ,Jose Pallisseri ,Devan ,Mala Aravindan ,TP Madhavan ,Aby ,Bobby Kottarakkara ,Nadirsha ,Anitha Nair ,Bindu Panicker ,Swapna Ravi ,Kanakalatha ,Valsala Menon ,Pushpa ,Sita"
2001,One Man Show (2001),"Jayaram ,Lal ,Narendra Prasad ,Janardhanan ,NF Varghese ,Kalabhavan Mani ,Indrans ,VK Sreeraman ,Samyuktha Varma ,Manya"
2001,Madhuram (2001),"Shankar ,Salim Bava ,Sunil Jojan ,Kollam GK Pillai ,Salu Kootanaad ,Rahman Chelakkulam ,Charmili ,Hema ,Sathi ,Baby Sruthy"
2001,Kinnaaram Chollicholli (2001),"Meenu Kumar ,David Das ,Stephen ,Shakkeela ,Geetha ,Sindhu"
2001,Maayamma (2001),Not Available
2001,Mutholakottaaram (Thamasakkalyaanam) (2001),"Jagadeesh ,Sindhu Menon ,Jagathy Sreekumar"
2001,Kalluvaathukkal Kathreena (2001),"Shaji ,Harikrishnan (New) ,Mohan (New) ,James Parakkal ,Njaarakkal Sreeni ,Sajini ,Shakkeela ,Roshini"
2001,The Guard (2001),Kalabhavan Mani
2001,Ladies and Gentlemen (2001),"Nedumudi Venu ,Pradeep Sakthi ,Bobby Kottarakkara ,Suraj Venjaramoodu ,Mamukoya ,Kottayam Shantha ,Kanya ,Jyothi Meena (New) ,Jagathy Sreekumar ,NL Balakrishnan"
2001,Kaadambari (2001),"Noushad ,Raj Kumar ,Gandhi ,Bhaskar ,Shakkeela ,Maria ,Sindhu ,Anitha ,Sumathi ,Uma Maheswari"
2001,Kathakan (2001),Not Available
2001,Mookkuthi (2001),"Master Appu ,Suriyaputhran ,Bharath Gopi ,MR Gopakumar ,NK Gopalakrishnan ,Venganilar Nadarajan ,Monisha Mukundan ,Baby Achu ,Kiransoniya ,Urmila Unni ,Mini Nair"
2001,Ee Raavil (2001),"Devan ,Sathar ,GK Pillai ,Manu Varma ,Janardhanan ,Kalabhavan Santhosh ,Saju Kodiyan ,Sreedharan Potty ,Karim ,Anju (Baby Anju) ,Kanakalatha ,Roopa ,Shakkeela ,Hema ,Soumya"
2001,Agnipushpam (2001),"Gandhi ,Prathapachandran ,Usman ,Thankachan ,Albert ,Sujay M Mathew ,Shakkeela ,Maria ,Hema ,Saraswathy"
2001,Ninneyum Thedi (2001),"Sivan ,MS Namboothiri ,Wilson ,Vinod ,Shibu ,Kuttappan Bhagavathar ,Sasankan ,KTS Padannayil ,Rajesh ,Shanthadevi ,Sharmila(New) ,Raji ,Beena ,Uma Maheswari ,Sindhu ,Priya"
2001,Raavanaprabhu (2001),"Mohanlal ,Saikumar ,NF Varghese ,Napolean ,Vijayaraghavan ,Jagathy Sreekumar ,Jagadeesh ,Sidhique ,Innocent ,Nadirsha ,TP Madhavan ,Ratheesh ,Augustine ,VK Sreeraman ,Baburaj ,Madhupal ,Manoj K Jayan ,Vasundhara Das ,Rajashree Nair ,Revathy ,Sukumari ,Fathima Babu ,Nalini (New) ,Kashmira Shah ,Sanusha (Baby Sanusha)"
2001,Dupe Dupe Dupe (2001),"Haesting ,Nalin Potti ,Shafeer ,Baiju Joseph ,Solomon ,CP Rajasekharan ,Sudheer ,Jose Pallisseri ,Kalabhavan Haneefa ,Kalabhavan Narayanan Kutty ,Swetha ,Shanthakumari"
2001,Laasyam (2001),"Binosh Raj ,PA Backer ,Salim Bava ,Salu Kootanaad ,Maria ,Shakkeela ,Sharmily ,Sindhu"
2001,Yaamini (2001),"Usman ,Gandhi ,Prathapachandran ,Thankachan ,Dhanush (Old) ,Bhaskar ,Shakkeela ,Hira ,Meera ,Geetha (New) ,Divya"
2001,House Owner (2001),Kalabhavan Mani
2001,Unnathangalil (2001),"Lal ,Manoj K Jayan ,Mohanlal ,NF Varghese ,Jagadeesh ,Augustine ,Sadiq ,Abu Salim ,Poornima Mohan ,Geetha Vijayan ,Bindu Ramakrishnan ,Indraja ,Babu Antony"
2001,Sharjah To Sharjah (2001),"Jayaram ,Madhu ,MN Nambiar ,Jagadeesh ,Rajan P Dev ,Captain Raju ,Ramu ,Sudheesh ,Rahul ,Ibrahimkutty ,Aishwarya ,Ushakumari"
2001,Aakaashathile Paravakal (2001),"Kalabhavan Mani ,Jagathy Sreekumar ,CI Paul ,IM Vijayan ,Indrans ,Anu Anand ,KTS Padannayil ,Augustine ,Devan ,Sindhu Menon ,Kaviyoor Ponnamma ,Priyanka"
2001,Naraanathu Thamburan (2001),"Jayaram ,Rajan P Dev ,Janardhanan ,Maniyanpilla Raju ,Harishree Ashokan ,Jagannatha Varma ,Sidhique ,Salim Kumar ,Augustine ,Kochu Preman ,Baburaj ,Manu Varma ,Kozhikode Narayanan Nair ,Nandini (Kausalya) ,Poornima Mohan ,Kanakalatha ,Manka Mahesh ,Ponnamma Babu ,Bindu Panicker ,Kannur Sreelatha"
2001,Aakaashangalil Parannu Parannu (2001),Not Available
2001,Sandya My Love (2001),Not Available
2001,Achaneyaanenikkishtam (2001),"Biju Menon ,Kalabhavan Mani ,Jagathy Sreekumar ,TP Madhavan ,Nandu ,Master Aswin ,Mohanlal ,Lakshmi Gopalaswamy ,Suchithra ,Poojappura Ravi ,Kochu Preman ,Paravoor Bharathan"
2002,Hrudyaanjali (2002),Not Available
2002,Thilakam (2002),"Saji Soman ,Jagathy Sreekumar ,Sudheesh ,Koottikkal Jayachandran ,Jagadeesh ,Jose Pallisseri ,Umashankari ,Jomol"
2002,Danny (2002),"Mammootty ,Vijayaraghavan ,Narendra Prasad ,P Sreekumar ,Vani Viswanath ,Mallika Sarabhai ,Poornima Mohan ,Sona Nair ,Baby Priyanka ,Irshad ,Reena M John ,Aliyar ,Raji P Menon ,Shivaji ,NF Varghese ,Ratheesh ,Sidhique ,Maya Moushmi ,Urmila Unni"
2002,Asurayugam (2002),"Unni Krishnan ,Salim Bava ,Salu Kootanaad ,Prathapachandran ,Bhaskar ,Reshma ,Hira ,Charmili"
2002,Deeptham (2002),Not Available
2002,Krishnapakshakkilikal (2002),"Saikumar ,Narendra Prasad ,Master Amal Mohan ,Master Syamsundar ,Pradeep Paliyath ,Kalabhavan Santhosh ,Revathy ,Bindu Panicker ,Karthika (New)"
2002,Kuttappan Sakshi (2002),Not Available
2002,Meesa Maadhavan (2002),"Dileep ,Jagathy Sreekumar ,Cochin Haneefa ,Machan Varghese ,Harishree Ashokan ,Mala Aravindan ,Indrajith Sukumaran ,Oduvil Unnikrishnan ,Salim Kumar ,Kavya Madhavan ,Sukumari ,Karthika (New) ,Yamuna ,Jyothirmayi ,Santo Krishnan ,James ,Manikandan Pattambi ,Dinesh Prabhakar ,Sanusha (Baby Sanusha) ,Vijayan Peringode"
2002,Phantom (2002),"Mammootty ,Nishant Sagar ,Nedumudi Venu ,Cochin Haneefa ,Shammi Thilakan ,Innocent ,Manoj K Jayan ,NF Varghese ,Lalu Alex ,Ashwathi ,Maalavika ,Bindu Panicker ,Manivannan ,TS Raju ,Monica ,Sajan Palluruthy ,Bheeman Raghu ,Jose Prakash"
2002,Swapnahalliyil Orunal (2002),"Krishnakumar ,Hrishi ,Ravi Menon ,Narendra Prasad ,Mala Aravindan ,Priyadarsini ,Girija (New) ,Vishnupriya ,Bindu Krishna ,Augustine"
2002,Mayoori (2002),Reshma
2002,Sundarippravu (2002),"Shankar ,Risabava ,Charmili ,Spadikam George ,Devan ,Jagannadhan"
2002,Maayaamohini (2002),"Sudhakar Vasanth ,Madan Babu ,Narayanan Kutty ,Sekhar ,Harippad Soman ,Charmili ,Bhavana ,Babilona ,Fathima ,Veena ,Ponnamma Babu ,Abu Salim"
2002,Bheri (2002),"Jose Pallisseri ,Ashokan ,MR Gopakumar ,Vani Viswanath ,KPAC Lalitha ,Seema G Nair ,Ramya Krishnan ,Sreedevi (New) ,K Venu ,Ajitha Gopalakrishnan ,Philip M Prasad"
2002,Onnaaman (2002),"Mohanlal ,Biju Menon ,Lalu Alex ,Jagadeesh ,Narendra Prasad ,Vijayakumar ,Suresh Krishna ,Ramya Krishnan ,Kavya Madhavan ,Jayabharathi ,Ashwathi ,Ponnamma Babu ,Pranav Mohanlal"
2002,Diana (2002),"Kamal Roy ,Joy ,Prathapachandran ,Shiyas ,Vinod ,Hema ,Reshma ,Meenu ,Akhila"
2002,Ms Shilpa (2002),Not Available
2002,Sneha (2002),"Noushad ,Unni Krishnan ,Sasi ,Reshma ,Maria ,Shakkeela ,Geetha"
2002,Kaarmegham (2002),"Mammootty ,Abhirami ,Rajan P Dev ,Radha Ravi ,Manorama"
2002,Malayaali Maamanu Vanakkam (2002),"Jayaram ,Prabhu Ganesan ,Kalabhavan Mani ,Jagathy Sreekumar ,Oduvil Unnikrishnan ,Machan Varghese ,P Balachandran ,Suja Karthika ,Roja ,Sreevidya ,Jeeja ,Raziya"
2002,Sisiram (2002),"Raj Kumar ,Prathapachandran ,Usman ,Kannan ,Vijay (Old) ,Shakkeela ,Hira ,Geetha ,Vani ,Preethi Vijayakumar"
2002,www.anukudumbam.com (2002),"Suresh Gopi ,Jagathy Sreekumar ,Cochin Haneefa ,Innocent ,Harishree Ashokan ,Machan Varghese ,Johny ,Nadirsha ,Kottayam Nazeer ,Aathira ,Kalpana ,Usha"
2002,Vanibham (2002),"Devan ,Prathapachandran ,Pavithran ,Vinod ,Unni Krishnan ,Bhaskar ,Pradeep ,Saljith ,Maria ,Sajini ,Hira ,Anitha ,Pushpa"
2002,Moonnaam Yaamam (2002),Not Available
2002,Kaattuchembakam (2002),"Jayasurya ,Manoj K Jayan ,Anoop Menon ,Janardhanan ,Mala Aravindan ,Shivaji ,Harishree Ashokan ,Indrans ,Cochin Haneefa ,Kottayam Nazeer ,Charmi ,Karthika (New) ,Sonia ,Sarada (New) ,Bindu Ramakrishnan"
2002,Aabharanachaarthu (2002),"Sarath ,Narendra Prasad ,Oduvil Unnikrishnan ,Jagadeesh ,VK Sreeraman ,Praseetha ,Ramadevi ,Chithra ,Chandni ,Trichur Elsy ,Murali"
2002,Kannaki (2002),"Lal ,Sidhique ,Manoj K Jayan ,Sajan Palluruthi ,Cochin Haneefa ,Nandita Das ,Geethu Mohandas ,Kalpana"
2002,Snehithan (2002),"Kunchacko Boban ,Krishna ,Cochin Haneefa ,Janardhanan ,Premkumar ,NF Varghese ,Innocent ,Indrans ,Subair ,Preethi Vijayakumar ,Nandana ,Sukumari ,Valsala Menon ,Ambika Mohan"
2002,The Gift of God (2002),"Jose Prakash ,MR Gopakumar ,NF Varghese ,Jagannatha Varma ,Reena M John ,Mini Nair ,Roslin ,Shivaji ,Sruthi Lakshmi ,Praseetha"
